Source,Kategori,Nama Produk,Extracted,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Shopee,Dekstop,"Huidu HD-WF1 : Controller running text / gambar animasi untuk panel P5-P10 RGB/FULL COLOR,.",controller p5,huidu hdwf controller running text gambar animasi untuk panel pp rgbfull color,huidu hdwf controller running text gambar animasi panel pp rgbfull color,huidu hdwf controller running text gambar animasi panel pp rgbfull color,14.0,11.0,3.0,21.4
Shopee,Dekstop,PC MURAH Rakitan Fullset Intel Core i5 3470 RAM 16gb SSD 256gb Monitor 19 Inci Wi Fi,pc,pc murah rakitan fullset intel core i ram gb ssd gb monitor inci wi fi,rakitan fullset intel core ram gb ssd gb monitor inci wi fi,rakit fullset intel core ram gb ssd gb monitor inci wi fi,17.0,12.0,5.0,29.4
Shopee,Dekstop,Kontroler LED TF-S6UW0 WIFI POWERLED S6UW0 S6UW,led tf,kontroler led tfsuw wifi powerled suw suw,kontroler led tfsuw wifi powerled suw suw,kontroler led tfsuw wifi powerled suw suw,7.0,7.0,0.0,0.0
Shopee,Dekstop,RDP / VPS INDONESIA BULANAN BISA DIPERPANJANG IP SAMA | RDP Eraport / Erapor SD SMP SMA SMK,rdp eraport,rdp vps indonesia bulanan bisa diperpanjang ip sama rdp eraport erapor sd smp sma smk,rdp vps indonesia bulanan diperpanjang ip rdp eraport erapor sd smp sma smk,rdp vps indonesia bulan panjang ip rdp eraport erapor sd smp sma smk,18.0,13.0,5.0,27.8
Shopee,Dekstop,Paket Live Baju Pesta Muslimah Murah Berkualitas,baju pesta muslimah,paket live baju pesta muslimah murah berkualitas,live baju pesta muslimah,live baju pesta muslimah,7.0,4.0,3.0,42.9
Shopee,Dekstop,PC Gaming Fullset Ryzen 5 5600G Ram 16GB SSD/HDD Monitor 24 Inch Gaming Editing,pc gaming fullset,pc gaming fullset ryzen g ram gb ssdhdd monitor inch gaming editing,gaming fullset ryzen ram gb ssdhdd monitor inch gaming editing,gaming fullset ryzen ram gb ssdhdd monitor inch gaming editing,14.0,10.0,4.0,28.6
Shopee,Dekstop,Segel Galon POLOS ORANGE List Hitam 200 Pcs,segel galon,segel galon polos orange list hitam pcs,segel galon orange list,segel galon orange list,8.0,4.0,4.0,50.0
Shopee,Dekstop,PC Office Admin Kasir i5 RAM 8GB (Silver) Full set - Siap Pakai Include Monitor & Aksesoris,pc office,pc office admin kasir i ram gb silver full set siap pakai include monitor aksesoris,office admin kasir ram gb silver pakai include monitor aksesoris,office admin kasir ram gb silver pakai include monitor aksesoris,17.0,10.0,7.0,41.2
Shopee,Dekstop,Tisu Jolly Pop Up 10 Pack 160 Sheet (1600 Lembar) 2 Ply Tebal – Tisu Murah untuk Warung & Rumah,tisu,tisu jolly pop up pack sheet lembar ply tebal – tisu murah untuk warung rumah,tisu jolly pop up sheet ply tisu warung rumah,tisu jolly pop up sheet ply tisu warung rumah,20.0,9.0,11.0,55.0
Shopee,Dekstop,"ZTE F460/427 (MENU BIRU F460 V.6) ONT WIFI EPON ,MULTI SSID",router zte,zte f menu biru f v ont wifi epon multi ssid,zte ont wifi epon multi ssid,zte ont wifi epon multi ssid,11.0,6.0,5.0,45.5
Shopee,Dekstop,Segel Galon Polos Abu - Abu isi 200 Lembar,segel galon,segel galon polos abu abu isi lembar,segel galon abu abu,segel galon abu abu,9.0,4.0,5.0,55.6
Shopee,Dekstop,Tinta DTF Premium 1 Liter/Kg Putih Pekat,tinta dtf,tinta dtf premium literkg putih pekat,tinta dtf literkg pekat,tinta dtf literkg pekat,7.0,4.0,3.0,42.9
Shopee,Dekstop,JUTU Komputer PC All in One HD Super Tipis 2025Terbaru intel Core i3/i5/i7 RAM 8G/16G + SSD 256/512GB/1TB Computer 19/22/24/27 Inch PC Untuk Rumah Belajar Kantor Gaming dan Hiburan - Garansi 2 Tahun,komputer pc,jutu komputer pc all in one hd super tipis terbaru intel core iii ram gg ssd gbtb computer inch pc untuk rumah belajar kantor gaming dan hiburan garansi tahun,jutu komputer in one hd intel core iii ram gg ssd gbtb computer inch rumah belajar kantor gaming hiburan,jutu komputer in one hd intel core iii ram gg ssd gbtb computer inch rumah ajar kantor gaming hibur,33.0,19.0,14.0,42.4
Shopee,Dekstop,Segel Galon Custom AIRO DEMINERAL 200 Pcs / Ikat,segel galon,segel galon custom airo demineral pcs ikat,segel galon custom airo demineral ikat,segel galon custom airo nal ikat,9.0,6.0,3.0,33.3
Shopee,Dekstop,Segel Galon Polos - Warna Biru Muda / Telur Asin Isi 200 Pcs,segel galon,segel galon polos warna biru muda telur asin isi pcs,segel galon telur,segel galon telur,13.0,3.0,10.0,76.9
Shopee,Dekstop,Armbian / Openwrt STB HG680P Dualboot Ram 2GB Wifi On,stb hg680p,armbian openwrt stb hgp dualboot ram gb wifi on,armbian openwrt stb hgp dualboot ram gb wifi on,armbian openwrt stb hgp dualboot ram gb wifi on,10.0,9.0,1.0,10.0
Shopee,Dekstop,PC gaming Core i5 4590 ram16gb ssd256gb,pc gaming,pc gaming core i ramgb ssdgb,gaming core ramgb ssdgb,gaming core ramgb ssdgb,7.0,4.0,3.0,42.9
Shopee,Dekstop,Siku Frame Running Text Outdoor 9035FT Aluminium,siku frame running,siku frame running text outdoor ft aluminium,siku frame running text outdoor ft aluminium,siku frame running text outdoor ft aluminium,7.0,7.0,0.0,0.0
Shopee,Dekstop,Wire Management Metal 1U Sentarack,wire management,wire management metal u sentarack,wire management metal sentarack,wire management metal sentarack,5.0,4.0,1.0,20.0
Shopee,Dekstop,Paket EM4 PETERNAKAN 1 Liter + MOLASE 1kg,paket em4 pakan ternak,paket em peternakan liter molase kg,em peternakan molase,em terna molase,8.0,3.0,5.0,62.5
Shopee,Dekstop,"Komputer Hemat Lengkap Intel Core I5 Ram 8gb HDD 500gb LED 19""",komputer,komputer hemat lengkap intel core i ram gb hdd gb led,komputer intel core ram gb hdd gb led,komputer intel core ram gb hdd gb led,12.0,8.0,4.0,33.3
Shopee,Dekstop,Segel Galon RO Biru 200 Pcs PVC Shrink,segel galon,segel galon ro biru pcs pvc shrink,segel galon ro pvc shrink,segel galon ro pvc shrink,8.0,5.0,3.0,37.5
Shopee,Dekstop,XIM PC All In One AIO Intel Core i5 16GB 512GB SSD 19/22/24/27 Inch Monitor Komputer Set Murah Baru Garansi 1 Thn,komputer,xim pc all in one aio intel core i gb gb ssd inch monitor komputer set murah baru garansi thn,xim in one aio intel core gb gb ssd inch monitor komputer thn,xim in one aio intel core gb gb ssd inch monitor komputer thn,22.0,13.0,9.0,40.9
Shopee,Dekstop,[Sentarack][Bahan Metal] PDU Rak Server/Colokan Listrik 6/8 lubang Standard/Surge Protect,pdu colokan listrik,sentarackbahan metal pdu rak servercolokan listrik lubang standardsurge protect,sentarackbahan metal pdu rak servercolokan listrik lubang standardsurge protect,sentarackbahan metal pdu rak servercolokan listrik lubang standardsurge protect,10.0,9.0,1.0,10.0
Shopee,Dekstop,PC Gaming 3 Jutaan GTA V Online | Ryzen 3 RAM 8GB SSD 128GB HDD 500GB | ECS PRIME,gta v,pc gaming jutaan gta v online ryzen ram gb ssd gb hdd gb ecs prime,gaming jutaan gta ryzen ram gb ssd gb hdd gb ecs prime,gaming juta gta ryzen ram gb ssd gb hdd gb ecs prime,19.0,12.0,7.0,36.8
Shopee,Dekstop,1 Paket 2 Pcs Tisu Basah Paseo 50 Lembar Tanpa Alkohol,tisu basah,paket pcs tisu basah paseo lembar tanpa alkohol,tisu paseo alkohol,tisu paseo alkohol,11.0,3.0,8.0,72.7
Shopee,Dekstop,RDP/VPS Bulanan Full Garansi Proses Cepat 32GB,vps,rdpvps bulanan full garansi proses cepat gb,rdpvps bulanan proses gb,rdpvps bulan proses gb,7.0,4.0,3.0,42.9
Shopee,Dekstop,Komputer kasir core i3 desktop PC ipos 4 original lengkap terbaikIIPC siap pakai hemat listrik ll pc kasir ll kasir terbaik ll PC core i3 siap pakai system ipos untuk usaha anda II komputer Pc tower desktop lengkap siap pakai untuk kasir,komputer desktop,komputer kasir core i desktop pc ipos original lengkap terbaikiipc siap pakai hemat listrik ll pc kasir ll kasir terbaik ll pc core i siap pakai system ipos untuk usaha anda ii komputer pc tower desktop lengkap siap pakai untuk kasir,komputer kasir core desktop ipos terbaikiipc pakai listrik ll kasir ll kasir terbaik ll core pakai system ipos usaha ii komputer tower desktop pakai kasir,komputer kasir core desktop ipos terbaikiipc pakai listrik ll kasir ll kasir baik ll core pakai system ipos usaha ii komputer tower desktop pakai kasir,42.0,25.0,17.0,40.5
Shopee,Dekstop,Pc Core i7 + ram 16gb + SSD,pc core i7,pc core i ram gb ssd,core ram gb ssd,core ram gb ssd,8.0,4.0,4.0,50.0
Shopee,Dekstop,PC Streaming Ringan OBS | i5 RAM 8GB VGA 4GB SSD 128GB HDD 500GB | ECS PRIME,pc streaming,pc streaming ringan obs i ram gb vga gb ssd gb hdd gb ecs prime,streaming obs ram gb vga gb ssd gb hdd gb ecs prime,streaming obs ram gb vga gb ssd gb hdd gb ecs prime,17.0,12.0,5.0,29.4
Shopee,Dekstop,"ZTE F477 V2 EPON Original ,SUPPORT REMOTE WAN,Wifi Router",router,zte f v epon original support remote wanwifi router,zte epon support remote wanwifi router,zte epon support remote wanwifi router,9.0,6.0,3.0,33.3
Shopee,Dekstop,Siku Frame Running Text Outdoor 9025F3 Aluminium,siku frame running,siku frame running text outdoor f aluminium,siku frame running text outdoor aluminium,siku frame running text outdoor aluminium,7.0,6.0,1.0,14.3
Shopee,Dekstop,Makita mesin gerinda listrik 4 inch M0900b original garansi 2 tahun Power,mesin gerinda,makita mesin gerinda listrik inch mb original garansi tahun power,makita mesin gerinda listrik inch mb power,makita mesin gerinda listrik inch mb power,12.0,7.0,5.0,41.7
Shopee,Dekstop,ZTE F427/ F460(MENU BIRU F460 V.6) EPON ONT MULTI SSID,zte f427,zte f fmenu biru f v epon ont multi ssid,zte fmenu epon ont multi ssid,zte fmenu epon ont multi ssid,10.0,6.0,4.0,40.0
Shopee,Dekstop,"PC Gaming Full Set Murah Core i7 2600 RAM 16GB SSD 256GB VGA Card 4GB DDR5 LED 24"" | FLAME",pc gaming,pc gaming full set murah core i ram gb ssd gb vga card gb ddr led flame,gaming core ram gb ssd gb vga card gb ddr led flame,gaming core ram gb ssd gb vga card gb ddr led flame,20.0,12.0,8.0,40.0
Shopee,Dekstop,Takemura Soil Moisture Meter Tester Humidity Ukur Kelembapan pH Tanah DM5 DM 5 New Original BA902,alat ukur kelembapan tanah,takemura soil moisture meter tester humidity ukur kelembapan ph tanah dm dm new original ba,takemura soil moisture tester humidity ukur kelembapan ph tanah dm dm ba,takemura soil moisture tester humidity ukur lembap ph tanah dm dm ba,16.0,12.0,4.0,25.0
Shopee,Dekstop,ZTE F477 V.2 EPON Original Ont Wifi Seken,ont wifi,zte f v epon original ont wifi seken,zte epon ont wifi seken,zte epon ont wifi ken,8.0,5.0,3.0,37.5
Shopee,Dekstop,Segel Galon POLOS KUNING 200 Pcs,segel galon,segel galon polos kuning pcs,segel galon,segel galon,6.0,2.0,4.0,66.7
Shopee,Dekstop,PROMO RDP 32GB PAKET JAMTY SET CLONE EKTENSI,rdp,promo rdp gb paket jamty set clone ektensi,rdp gb jamty clone ektensi,rdp gb jamty clone ektensi,8.0,5.0,3.0,37.5
Shopee,Dekstop,Segel Galon Polos Dongker / Navy 200 Pcs,segel galon,segel galon polos dongker navy pcs,segel galon dongker navy,segel galon dongker navy,8.0,4.0,4.0,50.0
Shopee,Dekstop,Three Sheep Network Garansi 5 tahun perbaikan gratis untuk masalah kualitas.,three sheep network,three sheep network garansi tahun perbaikan gratis untuk masalah kualitas,three sheep network perbaikan,three sheep network baik,11.0,4.0,7.0,63.6
Shopee,Dekstop,Segel Galon RO Hijau Stabilo Isi 200 Lembar,segel galon,segel galon ro hijau stabilo isi lembar,segel galon ro stabilo,segel galon ro stabilo,8.0,4.0,4.0,50.0
Shopee,Dekstop,tinta UV flatbed-soft-hard-PREMIUM,tinta uv,tinta uv flatbedsofthardpremium,tinta uv flatbedsofthardpremium,tinta uv flatbedsofthardpremium,3.0,3.0,0.0,0.0
Shopee,Dekstop,PC Esports Entry Valorant CS2 PUBG | i5 RAM 8GB VGA 4GB SSD 128GB HDD 500GB | ECS PRIME,pc gaming,pc esports entry valorant cs pubg i ram gb vga gb ssd gb hdd gb ecs prime,esports entry valorant cs pubg ram gb vga gb ssd gb hdd gb ecs prime,esports entry valorant cs pubg ram gb vga gb ssd gb hdd gb ecs prime,19.0,15.0,4.0,21.1
Shopee,Dekstop,Gantungan Hanger Frame FQ 5515,gantungan hanger,gantungan hanger frame fq,gantungan hanger frame fq,gantung hanger frame fq,5.0,4.0,1.0,20.0
Shopee,Dekstop,"MOLONG PC gaming full set 12-inti baru, Komputer desktop perakitan desain kantor dan bermain game berskala besar VGA GT730 GTX750 RX3050",pc gaming,molong pc gaming full set inti baru komputer desktop perakitan desain kantor dan bermain game berskala besar vga gt gtx rx,molong gaming inti komputer desktop perakitan desain kantor bermain game berskala vga gt gtx rx,molong gaming inti komputer desktop rakit desain kantor main game skala vga gt gtx rx,21.0,15.0,6.0,28.6
Shopee,Dekstop,Segel Galon RO Biru 200 Lembar,segel galon biru,segel galon ro biru lembar,segel galon ro,segel galon ro,6.0,3.0,3.0,50.0
Shopee,Dekstop,Tinta DTF 100ml Untuk Mesin Kecil Aman Di Head,tinta dtf,tinta dtf ml untuk mesin kecil aman di head,tinta dtf mesin head,tinta dtf mesin head,9.0,4.0,5.0,55.6
Shopee,Dekstop,Segel Galon Polos Biru Dongker Isi 200 Pcs,segel galon,segel galon polos biru dongker isi pcs,segel galon dongker,segel galon dongker,8.0,3.0,5.0,62.5
Shopee,Dekstop,Gerinda Listrik 4 Inch Bosch GWS 700 Original,gerinda listrik,gerinda listrik inch bosch gws original,gerinda listrik inch bosch gws,gerinda listrik inch bosch gws,8.0,5.0,3.0,37.5
Shopee,Dekstop,Segel Galon Polos Transparan List Putih (Jangan Diterima Bila Segel Rusak),segel galon,segel galon polos transparan list putih jangan diterima bila segel rusak,segel galon list diterima segel,segel galon list terima segel,11.0,5.0,6.0,54.5
Shopee,Dekstop,Takemura Soil Moisture Meter Tester Humidity Ukur Kelembapan pH Tanah DM15 DM 15 New Original BA901,alat pengukur kelembapan tanah,takemura soil moisture meter tester humidity ukur kelembapan ph tanah dm dm new original ba,takemura soil moisture tester humidity ukur kelembapan ph tanah dm dm ba,takemura soil moisture tester humidity ukur lembap ph tanah dm dm ba,16.0,12.0,4.0,25.0
Shopee,Dekstop,PROMO Bor Bosch 10 mm  bolak balik GBM 400 profesional bor tangan kayu besi,bor bor tangan,promo bor bosch mm bolak balik gbm profesional bor tangan kayu besi,bor bosch bolak gbm bor tangan kayu besi,bor bosch bolak gbm bor tangan kayu besi,14.0,8.0,6.0,42.9
Shopee,Dekstop,Bor tembok listrik bosch GSB 600 MAKITA m0801b besi kayu beton POWER,bor besi,bor tembok listrik bosch gsb makita mb besi kayu beton power,bor tembok listrik bosch gsb makita mb besi kayu beton power,bor tembok listrik bosch gsb makita mb besi kayu beton power,12.0,11.0,1.0,8.3
Shopee,Dekstop,"HW Komputer PC All-in-One Full Set  Gaming Baru dengan prosesor, Prosesor Intel Core i3/i5/i7,  8G/16G RAM, SSD 256/512G/1TB, 19/22/24/27inch ,  Untuk Rumah, Belajar, Kantor, dan Hiburan, FULL HD Windows+Office",komputer all in one,hw komputer pc allinone full set gaming baru dengan prosesor prosesor intel core iii gg ram ssd gtb inch untuk rumah belajar kantor dan hiburan full hd windowsoffice,hw komputer allinone gaming prosesor prosesor intel core iii gg ram ssd gtb inch rumah belajar kantor hiburan hd windowsoffice,hw komputer allinone gaming prosesor prosesor intel core iii gg ram ssd gtb inch rumah ajar kantor hibur hd windowsoffice,29.0,20.0,9.0,31.0
Shopee,Dekstop,PROMO Mesin Gerinda Dongcheng DSM03 100A 710 watt original,mesin gerinda,promo mesin gerinda dongcheng dsm a watt original,mesin gerinda dongcheng dsm watt,mesin gerinda dongcheng dsm watt,9.0,5.0,4.0,44.4
Shopee,Dekstop,Tinta DTF 100 Ml Premium Warna CMYK & White,tinta dtf,tinta dtf ml premium warna cmyk white,tinta dtf cmyk white,tinta dtf cmyk white,9.0,4.0,5.0,55.6
Shopee,Dekstop,Bosch gws 700 gerinda listrik 4 inch POWER,gerinda listrik,bosch gws gerinda listrik inch power,bosch gws gerinda listrik inch power,bosch gws gerinda listrik inch power,8.0,6.0,2.0,25.0
Shopee,Dekstop,PROMO DASYAT Mesin Gerinda BOSCH Tangan 4 Inch Bosch GWS 700,mesin gerinda tangan,promo dasyat mesin gerinda bosch tangan inch bosch gws,dasyat mesin gerinda bosch tangan inch bosch gws,dasyat mesin gerinda bosch tangan inch bosch gws,11.0,8.0,3.0,27.3
Shopee,Dekstop,PROMO DASYAT Gerinda MAKITA M0900B Termurah grinda maktec mt91 angle grinder,gerinda,promo dasyat gerinda makita mb termurah grinda maktec mt angle grinder,dasyat gerinda makita mb grinda maktec mt angle grinder,dasyat gerinda makita mb grinda maktec mt angle grinder,11.0,9.0,2.0,18.2
Shopee,Monitor,NETFLIX NETFLIX. NETFLIXXX PLIK NETFLIXX  NETFIX NET  NETFLIX V.VWDVV,netflix,netflix netflix netflixxx plik netflixx netfix net netflix vvwdvv,netflix netflix netflixxx plik netflixx netfix netflix vvwdvv,netflix netflix netflixxx plik netflixx netfix netflix vvwdvv,9.0,8.0,1.0,11.1
Shopee,Monitor,Obral Murah Monitor LG 19 Inch Second Bergaransi,monitor lg,obral murah monitor lg inch second bergaransi,monitor lg inch second bergaransi,monitor lg inch second garansi,8.0,5.0,3.0,37.5
Shopee,Monitor,Akrilik Putih Susu 3mm Lembaran Custom Ukuran,lembaran akrilik,akrilik putih susu mm lembaran custom ukuran,akrilik susu lembaran custom,akrilik susu lembar custom,7.0,4.0,3.0,42.9
Shopee,Monitor,"MSI Monitor LED IPS Pro MP251W E2 - Full HD 25""Inc",monitor led ips,msi monitor led ips pro mpw e full hd inc,msi monitor led ips pro mpw hd inc,msi monitor led ips pro mpw hd inc,11.0,8.0,3.0,27.3
Shopee,Monitor,Mur 5/8 Inchi Bahan Baja Dan Biasa,mur baja,mur inchi bahan baja dan biasa,mur inchi baja,mur inchi baja,7.0,3.0,4.0,57.1
Shopee,Monitor,"Monitor Lenovo L24i-4A 23.8"" FHD IPS 100Hz 99% sRGB",monitor lenovo,monitor lenovo lia fhd ips hz srgb,monitor lenovo lia fhd ips hz srgb,monitor lenovo lia fhd ips hz srgb,9.0,7.0,2.0,22.2
Shopee,Monitor,MONITOR LCD MURAH 19inch LIKE NEW,monitor lcd,monitor lcd murah inch like new,monitor lcd inch like,monitor lcd inch like,6.0,4.0,2.0,33.3
Shopee,Monitor,Ring Plat M16,ring plat,ring plat m,ring plat,ring plat,3.0,2.0,1.0,33.3
Shopee,Monitor,GOOJODOQ 1920*1080P Portable monitor for laptop 15.6 Inch  FHD IPS Type US-C HD for Pad PC Mac Phone Xbox Switch PS4,monitor portable 15.6 inch,goojodoq p portable monitor for laptop inch fhd ips type usc hd for pad pc mac phone xbox switch ps,goojodoq portable monitor for laptop inch fhd ips usc hd for pad mac phone xbox switch ps,goojodoq portable monitor for laptop inch fhd ips usc hd for pad mac phone xbox switch ps,21.0,17.0,4.0,19.0
Shopee,Monitor,SANJI PLUG HDMI VIRTUAL DUMMY PORT ADAPTER MINING 1.4 DDC EDID 4K UHD,adapter hdmi,sanji plug hdmi virtual dummy port adapter mining ddc edid k uhd,sanji plug hdmi virtual dummy port adapter mining ddc edid uhd,sanji plug hdmi virtual dummy port adapter mining ddc edid uhd,13.0,11.0,2.0,15.4
Shopee,Monitor,"QWERTY LED Monitor Office QM-190VH 19"" IPS HD 75Hz 3ms HDMI VGA","monitor led 19""",qwerty led monitor office qmvh ips hd hz ms hdmi vga,qwerty led monitor office qmvh ips hd hz ms hdmi vga,qwerty led monitor office qmvh ips hd hz ms hdmi vga,12.0,11.0,1.0,8.3
Shopee,Monitor,Xiaomi Monitor A24i 2026 Layar Jernih dengan Full HD Fast IPS | Refresh Rate Tinggi 144Hz | Warna Akurat dengan 99% sRGB | Nyaman di Mata dengan Low Blue Light | Monitor PC [Xiaomi Official Store],monitor,xiaomi monitor ai layar jernih dengan full hd fast ips refresh rate tinggi hz warna akurat dengan srgb nyaman di mata dengan low blue light monitor pc xiaomi official store,xiaomi monitor ai layar hd fast ips refresh rate hz srgb mata low blue light monitor xiaomi official,xiaomi monitor ai layar hd fast ips refresh rate hz srgb mata low blue light monitor xiaomi official,36.0,18.0,18.0,50.0
Shopee,Monitor,Akrilik Potongan 2 mm,akrilik,akrilik potongan mm,akrilik potongan,akrilik potong,4.0,2.0,2.0,50.0
Shopee,Monitor,Monitor Samsung 19 Inch Widescreen S19C170B VGA,monitor samsung,monitor samsung inch widescreen scb vga,monitor samsung inch widescreen scb vga,monitor samsung inch widescreen scb vga,7.0,6.0,1.0,14.3
Shopee,Monitor,Xiaomi Monitor A22i | Panel VA 75Hz FHD Monitor 22 Inch | Resmi 3 Tahun [ Official Store ],monitor,xiaomi monitor ai panel va hz fhd monitor inch resmi tahun official store,xiaomi monitor ai panel va hz fhd monitor inch official,xiaomi monitor ai panel va hz fhd monitor inch official,19.0,10.0,9.0,47.4
Shopee,Monitor,Mur Putih M12,mur,mur putih m,mur,mur,3.0,1.0,2.0,66.7
Shopee,Monitor,Ring Plat M10 Dengan Mur Dan Baut,ring plat m10,ring plat m dengan mur dan baut,ring plat mur baut,ring plat mur baut,7.0,4.0,3.0,42.9
Shopee,Monitor,"Inforce LED 19.5"" Monitor 19 20 19.5 Inch Inci VGA / HDMI",monitor led 19.5 inch,inforce led monitor inch inci vga hdmi,inforce led monitor inch inci vga hdmi,inforce led monitor inch inci vga hdmi,12.0,7.0,5.0,41.7
Shopee,Monitor,Akrilik Potongan Bening Custom 8mm Tebal,akrilik potongan bening,akrilik potongan bening custom mm tebal,akrilik potongan bening custom,akrilik potong bening custom,6.0,4.0,2.0,33.3
Shopee,Monitor,"0,96 Inch OLED Display 128 x 64 SSD1306 I2C Protocol",layar oled,inch oled display x ssd ic protocol,inch oled display ssd ic protocol,inch oled display ssd ic protocol,10.0,6.0,4.0,40.0
Shopee,Monitor,SGM 1+ 3+ 5+ madu vanila coklat 900g gr gram A,sgm madu vanila coklat,sgm madu vanila coklat g gr gram a,sgm madu vanila coklat,sgm madu vanila coklat,11.0,4.0,7.0,63.6
Shopee,Monitor,Ring Plat M8 Kuning,ring plat,ring plat m kuning,ring plat,ring plat,4.0,2.0,2.0,50.0
Shopee,Monitor,"Monitor Kantor 27 Inch 75Hz 19""/22""/24""/27""Monitor Set VESA IPS HDMI VGA Warna Tajam 100% sRGB Cocok Untuk PS5&PC",monitor kantor,monitor kantor inch hz monitor set vesa ips hdmi vga warna tajam srgb cocok untuk pspc,monitor kantor inch hz monitor vesa ips hdmi vga srgb pspc,monitor kantor inch hz monitor vesa ips hdmi vga srgb pspc,18.0,11.0,7.0,38.9
Shopee,Monitor,Sampul Raport Sekolah Custom Desain Warna Busa,sampul raport,sampul raport sekolah custom desain warna busa,sampul raport sekolah custom desain busa,sampul raport sekolah custom desain busa,7.0,6.0,1.0,14.3
Shopee,Monitor,Spc Led Monitor Sm-22 21.5Inch 60Hz Ips Fhd Hdmi - Led Office Sm22,monitor led,spc led monitor sm inch hz ips fhd hdmi led office sm,spc led monitor sm inch hz ips fhd hdmi led office sm,spc led monitor sm inch hz ips fhd hdmi led office sm,13.0,12.0,1.0,7.7
Shopee,Monitor,Monitor 19 inch Gaming Monitor 22 inch Monitor khusus IPS 178 1080p 75Hz PS3/PS4 HDMI/VGA Monitor PC,monitor,monitor inch gaming monitor inch monitor khusus ips p hz psps hdmivga monitor pc,monitor inch gaming monitor inch monitor ips hz psps hdmivga monitor,monitor inch gaming monitor inch monitor ips hz psps hdmivga monitor,17.0,11.0,6.0,35.3
Shopee,Monitor,Xiaomi Monitor A24i 2026 Layar Jernih dengan Full HD Fast IPS | Refresh Rate Tinggi 144Hz | Warna Akurat dengan 99% sRGB | Nyaman di Mata dengan Low Blue Light | Monitor PC [Official Store],monitor,xiaomi monitor ai layar jernih dengan full hd fast ips refresh rate tinggi hz warna akurat dengan srgb nyaman di mata dengan low blue light monitor pc official store,xiaomi monitor ai layar hd fast ips refresh rate hz srgb mata low blue light monitor official,xiaomi monitor ai layar hd fast ips refresh rate hz srgb mata low blue light monitor official,35.0,17.0,18.0,51.4
Shopee,Monitor,Xiaomi 2K Monitor A27Qi 2026 | QHD 2560 × 1440 for Immersive Display | Ultra-Smooth 120Hz High Refresh Rate | Wide Colour Gamut with 100% sRGB & 95% DCI-P3 | Low Blue Light Certified for eye comfort | Monitor PC [Xiaomi Official Store],monitor xiaomi,xiaomi k monitor aqi qhd × for immersive display ultrasmooth hz high refresh rate wide colour gamut with srgb dcip low blue light certified for eye comfort monitor pc xiaomi official store,xiaomi monitor aqi qhd for immersive display ultrasmooth hz high refresh rate wide colour gamut with srgb dcip low blue light certified for eye comfort monitor xiaomi official,xiaomi monitor aqi qhd for immersive display ultrasmooth hz high refresh rate wide colour gamut with srgb dcip low blue light certified for eye comfort monitor xiaomi official,43.0,28.0,15.0,34.9
Shopee,Monitor,"MIIGO- Monitor, Monitor Game Profesional, Monitor 24 Inci, Tampilan Lengkung, Panel IPS, (144HZ/165HZ) Kecepatan Refresh Tinggi, Tampilan HD",monitor game,miigo monitor monitor game profesional monitor inci tampilan lengkung panel ips hzhz kecepatan refresh tinggi tampilan hd,miigo monitor monitor game monitor inci tampilan lengkung panel ips hzhz kecepatan refresh tampilan hd,miigo monitor monitor game monitor inci tampil lengkung panel ips hzhz cepat refresh tampil hd,18.0,15.0,3.0,16.7
Shopee,Monitor,Lcd Laptop Led 14.0 Slim 30 Pin Normal Frame [GARANSI 1 BULAN],lcd laptop,lcd laptop led slim pin normal frame garansi bulan,lcd laptop led slim pin frame,lcd laptop led slim pin frame,12.0,6.0,6.0,50.0
Shopee,Monitor,Ring Plat M12,ring plat,ring plat m,ring plat,ring plat,3.0,2.0,1.0,33.3
Shopee,Monitor,"LCD Laptop 14.0"" LED Asus A450L A450LC A4560 X455L E14 E5-475G E1-410 X441 X453SA X453M E5-475 E5-476G E5-476  Slim 30pin",lcd laptop,lcd laptop led asus al alc a xl e eg e x xsa xm e eg e slim pin,lcd laptop led asus al alc eg xsa xm eg slim pin,lcd laptop led asus al alc eg xsa xm eg slim pin,20.0,12.0,8.0,40.0
Shopee,Monitor,"Monitor Gaming Curved 27"" 165Hz 1ms - Experience Imersif untuk Game FPS & Racing, Warna Tajam",monitor gaming curved,monitor gaming curved hz ms experience imersif untuk game fps racing warna tajam,monitor gaming curved hz ms experience imersif game fps racing,monitor gaming curved hz ms experience imersif game fps racing,16.0,10.0,6.0,37.5
Shopee,Monitor,"Monitor HP Frameles E27 g5 27 Inch LED-Backlit, IPS hdmi vga second like new - 27 INCH HP",monitor hp e27,monitor hp frameles e g inch ledbacklit ips hdmi vga second like new inch hp,monitor hp frameles inch ledbacklit ips hdmi vga second like inch hp,monitor hp frameles inch ledbacklit ips hdmi vga second like inch hp,18.0,12.0,6.0,33.3
Shopee,Monitor,Akrilik Potongan 5mm Bening Ukuran Custom,akrilik,akrilik potongan mm bening ukuran custom,akrilik potongan bening custom,akrilik potong bening custom,6.0,4.0,2.0,33.3
