Kategori,Nama Produk,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Meeting & Komunikasi,On24,on,on,on,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Airmeet,airmeet,airmeet,airmeet,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Hopin,hopin,hopin,hopin,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Remo,remo,remo,remo,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Workadventure,workadventure,workadventure,workadventure,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Gather,gather,gather,gather,1.0,1.0,0.0,0.0
Meeting & Komunikasi,SpatialChat,spatialchat,spatialchat,spatialchat,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Wonder,wonder,wonder,wonder,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Sococo,sococo,sococo,sococo,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Tandem,tandem,tandem,tandem,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Yotribe,yotribe,yotribe,yotribe,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Pragli,pragli,pragli,pragli,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Bunch,bunch,bunch,bunch,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Supernormal,supernormal,supernormal,supernormal,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Fireflies.ai,firefliesai,firefliesai,firefliesai,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Avoma,avoma,avoma,avoma,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Gong.io,gongio,gongio,gongio,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Chorus.ai,chorusai,chorusai,chorusai,1.0,1.0,0.0,0.0
Meeting & Komunikasi,ExecVision,execvision,execvision,execvision,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Clari,clari,clari,clari,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Salesloft,salesloft,salesloft,salesloft,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Outreach,outreach,outreach,outreach,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Mixmax,mixmax,mixmax,mixmax,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Yesware,yesware,yesware,yesware,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Mailtrack,mailtrack,mailtrack,mailtrack,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Streak,streak,streak,streak,1.0,1.0,0.0,0.0
Meeting & Komunikasi,HubSpot Sales Hub,hubspot sales hub,hubspot sales hub,hubspot sales hub,3.0,3.0,0.0,0.0
Meeting & Komunikasi,Salesforce Sales Cloud,salesforce sales cloud,salesforce sales cloud,salesforce sales cloud,3.0,3.0,0.0,0.0
Meeting & Komunikasi,Freshsales,freshsales,freshsales,freshsales,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Zoho CRM,zoho crm,zoho crm,zoho crm,2.0,2.0,0.0,0.0
Meeting & Komunikasi,Copper,copper,copper,copper,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Nimble,nimble,nimble,nimble,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Insightly,insightly,insightly,insightly,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Capsule,capsule,capsule,capsule,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Close,close,close,close,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Agile CRM,agile crm,agile crm,agile crm,2.0,2.0,0.0,0.0
Meeting & Komunikasi,Bitrix24,bitrix,bitrix,bitrix,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Apptivo,apptivo,apptivo,apptivo,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Less Annoying CRM,less annoying crm,less annoying crm,less annoying crm,3.0,3.0,0.0,0.0
Meeting & Komunikasi,Really Simple Systems,really simple systems,really simple systems,really simple systems,3.0,3.0,0.0,0.0
Meeting & Komunikasi,Ontraport,ontraport,ontraport,ontraport,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Keap,keap,keap,keap,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Infusionsoft,infusionsoft,infusionsoft,infusionsoft,1.0,1.0,0.0,0.0
Meeting & Komunikasi,ActiveCampaign,activecampaign,activecampaign,activecampaign,1.0,1.0,0.0,0.0
Meeting & Komunikasi,ConvertKit,convertkit,convertkit,convertkit,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Mailchimp,mailchimp,mailchimp,mailchimp,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Constant Contact,constant contact,constant contact,constant contact,2.0,2.0,0.0,0.0
Meeting & Komunikasi,Sendinblue,sendinblue,sendinblue,sendinblue,1.0,1.0,0.0,0.0
Meeting & Komunikasi,MailerLite,mailerlite,mailerlite,mailerlite,1.0,1.0,0.0,0.0
Meeting & Komunikasi,AWeber,aweber,aweber,aweber,1.0,1.0,0.0,0.0
Meeting & Komunikasi,GetResponse,getresponse,getresponse,getresponse,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Campaign Monitor,campaign monitor,campaign monitor,campaign monitor,2.0,2.0,0.0,0.0
Meeting & Komunikasi,Drip,drip,drip,drip,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Klaviyo,klaviyo,klaviyo,klaviyo,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Omnisend,omnisend,omnisend,omnisend,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Moosend,moosend,moosend,moosend,1.0,1.0,0.0,0.0
Meeting & Komunikasi,SendGrid,sendgrid,sendgrid,sendgrid,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Mailjet,mailjet,mailjet,mailjet,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Postmark,postmark,postmark,postmark,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Amazon SES,amazon ses,amazon ses,amazon ses,2.0,2.0,0.0,0.0
Meeting & Komunikasi,Pepipost,pepipost,pepipost,pepipost,1.0,1.0,0.0,0.0
Meeting & Komunikasi,SocketLabs,socketlabs,socketlabs,socketlabs,1.0,1.0,0.0,0.0
Meeting & Komunikasi,SMTP2GO,smtpgo,smtpgo,smtpgo,1.0,1.0,0.0,0.0
Finance & Investment,QuickBooks,quickbooks,quickbooks,quickbooks,1.0,1.0,0.0,0.0
Finance & Investment,YNAB,ynab,ynab,ynab,1.0,1.0,0.0,0.0
Finance & Investment,Mint,mint,mint,mint,1.0,1.0,0.0,0.0
Finance & Investment,Robinhood Gold,robinhood gold,robinhood gold,robinhood gold,2.0,2.0,0.0,0.0
Finance & Investment,Acorns,acorns,acorns,acorns,1.0,1.0,0.0,0.0
Finance & Investment,Stash,stash,stash,stash,1.0,1.0,0.0,0.0
Finance & Investment,Binance Pro,binance pro,binance pro,binance pro,2.0,2.0,0.0,0.0
Finance & Investment,Credit Karma,credit karma,credit karma,credit karma,2.0,2.0,0.0,0.0
Finance & Investment,TradingView Pro,tradingview pro,tradingview pro,tradingview pro,2.0,2.0,0.0,0.0
Finance & Investment,Bloomberg Anywhere,bloomberg anywhere,bloomberg anywhere,bloomberg anywhere,2.0,2.0,0.0,0.0
Finance & Investment,Financial Times,financial times,financial times,financial times,2.0,2.0,0.0,0.0
Finance & Investment,The Economist,the economist,the economist,the economist,2.0,2.0,0.0,0.0
Finance & Investment,HBR (Harvard Business Review),hbr harvard business review,hbr harvard business review,hbr harvard business review,4.0,4.0,0.0,0.0
Finance & Investment,Expensify,expensify,expensify,expensify,1.0,1.0,0.0,0.0
Finance & Investment,Harvest,harvest,harvest,harvest,1.0,1.0,0.0,0.0
Finance & Investment,Wallet by BudgetBakers,wallet by budgetbakers,wallet by budgetbakers,wallet by budgetbakers,3.0,3.0,0.0,0.0
Finance & Investment,Money Lover Premium,money lover premium,money lover,money lover,3.0,2.0,1.0,33.3
Finance & Investment,Bluecoins,bluecoins,bluecoins,bluecoins,1.0,1.0,0.0,0.0
Finance & Investment,Bloomberg,bloomberg,bloomberg,bloomberg,1.0,1.0,0.0,0.0
Finance & Investment,The Ken,the ken,the ken,the ken,2.0,2.0,0.0,0.0
Finance & Investment,Tech in Asia,tech in asia,tech in asia,tech in asia,3.0,3.0,0.0,0.0
Finance & Investment,The Wall Street Journal,the wall street journal,the wall street journal,the wall street journal,4.0,4.0,0.0,0.0
Finance & Investment,The Washington Post,the washington post,the washington post,the washington post,3.0,3.0,0.0,0.0
Finance & Investment,The Guardian,the guardian,the guardian,the guardian,2.0,2.0,0.0,0.0
Finance & Investment,Foreign Policy,foreign policy,foreign policy,foreign policy,2.0,2.0,0.0,0.0
Finance & Investment,Reuters News,reuters news,reuters news,reuters news,2.0,2.0,0.0,0.0
Finance & Investment,PressReader,pressreader,pressreader,pressreader,1.0,1.0,0.0,0.0
Finance & Investment,Readly,readly,readly,readly,1.0,1.0,0.0,0.0
Finance & Investment,Feedly Pro+,feedly pro,feedly pro,feedly pro,2.0,2.0,0.0,0.0
Finance & Investment,Ground News,ground news,ground news,ground news,2.0,2.0,0.0,0.0
Finance & Investment,Pocket,pocket,pocket,pocket,1.0,1.0,0.0,0.0
Finance & Investment,Artifact by Instagram Founders,artifact by instagram founders,artifact by instagram founders,artifact by instagram founders,4.0,4.0,0.0,0.0
Finance & Investment,Kraken Pro,kraken pro,kraken pro,kraken pro,2.0,2.0,0.0,0.0
Finance & Investment,KuCoin,kucoin,kucoin,kucoin,1.0,1.0,0.0,0.0
Finance & Investment,Bybit,bybit,bybit,bybit,1.0,1.0,0.0,0.0
Finance & Investment,OKX,okx,okx,okx,1.0,1.0,0.0,0.0
Finance & Investment,Gate.io,gateio,gateio,gateio,1.0,1.0,0.0,0.0
Finance & Investment,Huobi,huobi,huobi,huobi,1.0,1.0,0.0,0.0
Finance & Investment,Bitfinex,bitfinex,bitfinex,bitfinex,1.0,1.0,0.0,0.0
Finance & Investment,Crypto.com,cryptocom,cryptocom,cryptocom,1.0,1.0,0.0,0.0
Finance & Investment,Nexo,nexo,nexo,nexo,1.0,1.0,0.0,0.0
Finance & Investment,Celsius (if active),celsius if active,celsius if active,celsius if active,3.0,3.0,0.0,0.0
Finance & Investment,BlockFi (if active),blockfi if active,blockfi if active,blockfi if active,3.0,3.0,0.0,0.0
Finance & Investment,Zerion,zerion,zerion,zion,1.0,1.0,0.0,0.0
Finance & Investment,Zapper,zapper,zapper,zapper,1.0,1.0,0.0,0.0
Finance & Investment,DeBank,debank,debank,debank,1.0,1.0,0.0,0.0
Finance & Investment,Ape Board,ape board,ape board,ape board,2.0,2.0,0.0,0.0
Finance & Investment,TradingView,tradingview,tradingview,tradingview,1.0,1.0,0.0,0.0
Finance & Investment,Bloomberg Terminal,bloomberg terminal,bloomberg terminal,bloomberg terminal,2.0,2.0,0.0,0.0
Finance & Investment,Refinitiv Eikon,refinitiv eikon,refinitiv eikon,refinitiv eikon,2.0,2.0,0.0,0.0
Finance & Investment,FactSet,factset,factset,factset,1.0,1.0,0.0,0.0
Finance & Investment,Capital IQ,capital iq,capital iq,capital iq,2.0,2.0,0.0,0.0
Finance & Investment,Morningstar Direct,morningstar direct,morningstar direct,morningstar direct,2.0,2.0,0.0,0.0
Finance & Investment,PitchBook,pitchbook,pitchbook,pitchbook,1.0,1.0,0.0,0.0
Finance & Investment,Crunchbase Pro,crunchbase pro,crunchbase pro,crunchbase pro,2.0,2.0,0.0,0.0
Finance & Investment,CB Insights,cb insights,cb insights,cb insights,2.0,2.0,0.0,0.0
Finance & Investment,Statista,statista,statista,statista,1.0,1.0,0.0,0.0
Finance & Investment,S&P Capital IQ,sp capital iq,sp capital iq,sp capital iq,3.0,3.0,0.0,0.0
Finance & Investment,Moody's Analytics,moodys analytics,moodys analytics,moodys analytics,2.0,2.0,0.0,0.0
Finance & Investment,Fitch Connect,fitch connect,fitch connect,fitch connect,2.0,2.0,0.0,0.0
Finance & Investment,World Bank Data,world bank data,world bank data,world bank data,3.0,3.0,0.0,0.0
Finance & Investment,OECD iLibrary,oecd ilibrary,oecd ilibrary,oecd ilibrary,2.0,2.0,0.0,0.0
Finance & Investment,BIS Statistics,bis statistics,bis statistics,bis statistics,2.0,2.0,0.0,0.0
Finance & Investment,Eurostat,eurostat,eurostat,eurostat,1.0,1.0,0.0,0.0
Finance & Investment,St. Louis Fed,st louis fed,st louis fed,st louis fed,3.0,3.0,0.0,0.0
Finance & Investment,Wall Street Journal,wall street journal,wall street journal,wall street journal,3.0,3.0,0.0,0.0
Finance & Investment,Barron's,barrons,barrons,barrons,1.0,1.0,0.0,0.0
Finance & Investment,Investors Business Daily,investors business daily,investors business daily,investors business daily,3.0,3.0,0.0,0.0
Finance & Investment,Kiplinger,kiplinger,kiplinger,kiplinger,1.0,1.0,0.0,0.0
Finance & Investment,Fortune,fortune,fortune,fortune,1.0,1.0,0.0,0.0
Finance & Investment,Forbes,forbes,forbes,forbes,1.0,1.0,0.0,0.0
Finance & Investment,Business Insider,business insider,business insider,business insider,2.0,2.0,0.0,0.0
Finance & Investment,Quartz,quartz,quartz,quartz,1.0,1.0,0.0,0.0
Finance & Investment,Axios,axios,axios,axios,1.0,1.0,0.0,0.0
Finance & Investment,Benzinga,benzinga,benzinga,benzinga,1.0,1.0,0.0,0.0
Finance & Investment,Seeking Alpha,seeking alpha,seeking alpha,seeking alpha,2.0,2.0,0.0,0.0
Finance & Investment,Motley Fool,motley fool,motley fool,motley fool,2.0,2.0,0.0,0.0
Finance & Investment,TheStreet,thestreet,thestreet,thestreet,1.0,1.0,0.0,0.0
Finance & Investment,MarketWatch,marketwatch,marketwatch,marketwatch,1.0,1.0,0.0,0.0
Finance & Investment,Afford Anything,afford anything,afford anything,afford anything,2.0,2.0,0.0,0.0
Finance & Investment,BiggerPockets,biggerpockets,biggerpockets,biggerpockets,1.0,1.0,0.0,0.0
Finance & Investment,White Coat Investor,white coat investor,white coat investor,white coat investor,3.0,3.0,0.0,0.0
Finance & Investment,Physician on FIRE,physician on fire,physician on fire,physician on fire,3.0,3.0,0.0,0.0
Finance & Investment,Financial Samurai,financial samurai,financial samurai,financial samurai,2.0,2.0,0.0,0.0
Security & Privacy,1Password,password,password,password,1.0,1.0,0.0,0.0
Security & Privacy,LastPass,lastpass,lastpass,lastpass,1.0,1.0,0.0,0.0
Security & Privacy,NordVPN,nordvpn,nordvpn,nordvpn,1.0,1.0,0.0,0.0
Security & Privacy,ExpressVPN,expressvpn,expressvpn,expressvpn,1.0,1.0,0.0,0.0
Security & Privacy,Surfshark,surfshark,surfshark,surfshark,1.0,1.0,0.0,0.0
Security & Privacy,Malwarebytes,malwarebytes,malwarebytes,malwarebytes,1.0,1.0,0.0,0.0
Security & Privacy,1Blocker,blocker,blocker,blocker,1.0,1.0,0.0,0.0
Security & Privacy,AdGuard,adguard,adguard,adguard,1.0,1.0,0.0,0.0
Security & Privacy,Proton VPN,proton vpn,proton vpn,proton vpn,2.0,2.0,0.0,0.0
Security & Privacy,Bitwarden Premium,bitwarden premium,bitwarden,bitwarden,2.0,1.0,1.0,50.0
Security & Privacy,Dashlane,dashlane,dashlane,dashlane,1.0,1.0,0.0,0.0
Security & Privacy,ProtonMail,protonmail,protonmail,protonmail,1.0,1.0,0.0,0.0
Security & Privacy,Authy,authy,authy,authy,1.0,1.0,0.0,0.0
Security & Privacy,Lookout,lookout,lookout,lookout,1.0,1.0,0.0,0.0
Security & Privacy,Avast Mobile,avast mobile,avast mobile,avast mobile,2.0,2.0,0.0,0.0
Security & Privacy,Keeper,keeper,keeper,keeper,1.0,1.0,0.0,0.0
Security & Privacy,Proton Pass,proton pass,proton pass,proton pass,2.0,2.0,0.0,0.0
Security & Privacy,Mullvad VPN,mullvad vpn,mullvad vpn,mullvad vpn,2.0,2.0,0.0,0.0
Security & Privacy,Little Snitch,little snitch,little snitch,little snitch,2.0,2.0,0.0,0.0
Security & Privacy,Carbon Copy Cloner,carbon copy cloner,carbon copy cloner,carbon copy cloner,3.0,3.0,0.0,0.0
Security & Privacy,Backblaze,backblaze,backblaze,backblaze,1.0,1.0,0.0,0.0
Security & Privacy,NordLayer,nordlayer,nordlayer,nordlayer,1.0,1.0,0.0,0.0
Security & Privacy,Tailscale,tailscale,tailscale,tailscale,1.0,1.0,0.0,0.0
Security & Privacy,ZeroTier,zerotier,zerotier,zerotier,1.0,1.0,0.0,0.0
Security & Privacy,Cloudflare WARP,cloudflare warp,cloudflare warp,cloudflare warp,2.0,2.0,0.0,0.0
Security & Privacy,1.1.1.1,,,,1.0,0.0,1.0,100.0
Security & Privacy,NextDNS,nextdns,nextdns,nextdns,1.0,1.0,0.0,0.0
Security & Privacy,Control D,control d,control,control,2.0,1.0,1.0,50.0
Security & Privacy,Quad9,quad,quad,quad,1.0,1.0,0.0,0.0
Security & Privacy,OpenDNS,opendns,opendns,opendns,1.0,1.0,0.0,0.0
Security & Privacy,Cisco Umbrella,cisco umbrella,cisco umbrella,cisco umbrella,2.0,2.0,0.0,0.0
Security & Privacy,Webroot DNS Protection,webroot dns protection,webroot dns protection,webroot dns protection,3.0,3.0,0.0,0.0
Security & Privacy,Comodo Secure DNS,comodo secure dns,comodo secure dns,comodo secure dns,3.0,3.0,0.0,0.0
Security & Privacy,Yandex DNS,yandex dns,yandex dns,yandex dns,2.0,2.0,0.0,0.0
Security & Privacy,AdGuard DNS,adguard dns,adguard dns,adguard dns,2.0,2.0,0.0,0.0
Security & Privacy,Pi-hole,pihole,pihole,pihole,1.0,1.0,0.0,0.0
Security & Privacy,AdGuard Home,adguard home,adguard home,adguard home,2.0,2.0,0.0,0.0
Security & Privacy,AdAway,adaway,adaway,adaway,1.0,1.0,0.0,0.0
Security & Privacy,Blokada,blokada,blokada,blokada,1.0,1.0,0.0,0.0
Security & Privacy,DNS66,dns,dns,dns,1.0,1.0,0.0,0.0
Security & Privacy,PersonalDNSfilter,personaldnsfilter,personaldnsfilter,personaldnsfilter,1.0,1.0,0.0,0.0
Security & Privacy,NetGuard,netguard,netguard,netguard,1.0,1.0,0.0,0.0
Security & Privacy,AFWall+,afwall,afwall,afwall,1.0,1.0,0.0,0.0
Security & Privacy,GlassWire,glasswire,glasswire,glasswire,1.0,1.0,0.0,0.0
Security & Privacy,NetLimiter,netlimiter,netlimiter,netlimiter,1.0,1.0,0.0,0.0
Security & Privacy,Lulu,lulu,lulu,lulu,1.0,1.0,0.0,0.0
Security & Privacy,Hands Off!,hands off,hands off,hands off,2.0,2.0,0.0,0.0
Security & Privacy,Radio Silence,radio silence,radio silence,radio silence,2.0,2.0,0.0,0.0
Security & Privacy,TripMode,tripmode,tripmode,tripmode,1.0,1.0,0.0,0.0
Security & Privacy,Scudo,scudo,scudo,scudo,1.0,1.0,0.0,0.0
Security & Privacy,TypeGuard,typeguard,typeguard,typeguard,1.0,1.0,0.0,0.0
Security & Privacy,Espionage,espionage,espionage,espionage,1.0,1.0,0.0,0.0
Security & Privacy,Knox,knox,knox,knox,1.0,1.0,0.0,0.0
Security & Privacy,Folder Guard,folder guard,folder guard,folder guard,2.0,2.0,0.0,0.0
Security & Privacy,AxCrypt,axcrypt,axcrypt,axcrypt,1.0,1.0,0.0,0.0
Security & Privacy,Cryptomator,cryptomator,cryptomator,cryptomator,1.0,1.0,0.0,0.0
Security & Privacy,Veracrypt,veracrypt,veracrypt,veracrypt,1.0,1.0,0.0,0.0
Security & Privacy,GnuPG,gnupg,gnupg,gnupg,1.0,1.0,0.0,0.0
Security & Privacy,GPGTools,gpgtools,gpgtools,gpgtools,1.0,1.0,0.0,0.0
Security & Privacy,OpenPGP,openpgp,openpgp,openpgp,1.0,1.0,0.0,0.0
Security & Privacy,Tutanota,tutanota,tutanota,tutanota,1.0,1.0,0.0,0.0
Security & Privacy,Mailfence,mailfence,mailfence,mailfence,1.0,1.0,0.0,0.0
Security & Privacy,CTemplar,ctemplar,ctemplar,ctemplar,1.0,1.0,0.0,0.0
Security & Privacy,Posteo,posteo,posteo,posteo,1.0,1.0,0.0,0.0
Security & Privacy,StartMail,startmail,startmail,startmail,1.0,1.0,0.0,0.0
Security & Privacy,Runbox,runbox,runbox,runbox,1.0,1.0,0.0,0.0
Security & Privacy,Soverin,soverin,soverin,soverin,1.0,1.0,0.0,0.0
Security & Privacy,Disroot,disroot,disroot,disroot,1.0,1.0,0.0,0.0
Security & Privacy,Cock.li,cockli,cockli,cockli,1.0,1.0,0.0,0.0
Security & Privacy,Guerrilla Mail,guerrilla mail,guerrilla mail,guerrilla mail,2.0,2.0,0.0,0.0
Security & Privacy,10MinuteMail,minutemail,minutemail,minutemail,1.0,1.0,0.0,0.0
Security & Privacy,Temp Mail,temp mail,temp mail,temp mail,2.0,2.0,0.0,0.0
Security & Privacy,Mailinator,mailinator,mailinator,mailinator,1.0,1.0,0.0,0.0
Security & Privacy,YOPmail,yopmail,yopmail,yopmail,1.0,1.0,0.0,0.0
Security & Privacy,Spamgourmet,spamgourmet,spamgourmet,spamgourmet,1.0,1.0,0.0,0.0
Security & Privacy,33Mail,mail,mail,mail,1.0,1.0,0.0,0.0
Security & Privacy,SimpleLogin,simplelogin,simplelogin,simplelogin,1.0,1.0,0.0,0.0
Security & Privacy,AnonAddy,anonaddy,anonaddy,anonaddy,1.0,1.0,0.0,0.0
Security & Privacy,Firefox Relay,firefox relay,firefox relay,firefox relay,2.0,2.0,0.0,0.0
Security & Privacy,Apple Hide My Email,apple hide my email,apple hide my email,apple hide my email,4.0,4.0,0.0,0.0
Security & Privacy,DuckDuckGo Email Protection,duckduckgo email protection,duckduckgo email protection,duckduckgo email protection,3.0,3.0,0.0,0.0
Security & Privacy,Burner,burner,burner,burner,1.0,1.0,0.0,0.0
Security & Privacy,Hushed,hushed,hushed,hushed,1.0,1.0,0.0,0.0
Security & Privacy,MySudo,mysudo,mysudo,mysudo,1.0,1.0,0.0,0.0
Security & Privacy,Silent Phone,silent phone,silent phone,silent phone,2.0,2.0,0.0,0.0
Security & Privacy,Signal,signal,signal,signal,1.0,1.0,0.0,0.0
Security & Privacy,Briar,briar,briar,briar,1.0,1.0,0.0,0.0
Security & Privacy,Matrix,matrix,matrix,matrix,1.0,1.0,0.0,0.0
Security & Privacy,Element,element,element,element,1.0,1.0,0.0,0.0
Security & Privacy,Wire,wire,wire,wire,1.0,1.0,0.0,0.0
Security & Privacy,Threema,threema,threema,threema,1.0,1.0,0.0,0.0
Security & Privacy,Wickr Me (if active),wickr me if active,wickr me if active,wickr me if active,4.0,4.0,0.0,0.0
Security & Privacy,Telegram Secret Chat,telegram secret chat,telegram secret chat,telegram secret chat,3.0,3.0,0.0,0.0
Security & Privacy,WhatsApp,whatsapp,whatsapp,whatsapp,1.0,1.0,0.0,0.0
Security & Privacy,iMessage,imessage,imessage,imessage,1.0,1.0,0.0,0.0
Security & Privacy,Viber,viber,viber,viber,1.0,1.0,0.0,0.0
Security & Privacy,Line,line,line,line,1.0,1.0,0.0,0.0
Security & Privacy,WeChat,wechat,wechat,wechat,1.0,1.0,0.0,0.0
Security & Privacy,KakaoTalk,kakaotalk,kakaotalk,kakaotalk,1.0,1.0,0.0,0.0
Security & Privacy,QQ,qq,qq,qq,1.0,1.0,0.0,0.0
Security & Privacy,ICQ,icq,icq,icq,1.0,1.0,0.0,0.0
Security & Privacy,AIM,aim,aim,aim,1.0,1.0,0.0,0.0
Security & Privacy,IRC (with SSL),irc with ssl,irc with ssl,irc with ssl,3.0,3.0,0.0,0.0
Security & Privacy,XMPP (with OMEMO),xmpp with omemo,xmpp with omemo,xmpp with omemo,3.0,3.0,0.0,0.0
Security & Privacy,Conversations,conversations,conversations,conversations,1.0,1.0,0.0,0.0
Security & Privacy,ChatSecure,chatsecure,chatsecure,chatsecure,1.0,1.0,0.0,0.0
Security & Privacy,Monal,monal,monal,monal,1.0,1.0,0.0,0.0
Security & Privacy,Siskin,siskin,siskin,siskin,1.0,1.0,0.0,0.0
Security & Privacy,Beagle IM,beagle im,beagle im,beagle im,2.0,2.0,0.0,0.0
Security & Privacy,Gajim,gajim,gajim,gajim,1.0,1.0,0.0,0.0
Travel & Navigasi,Google Maps Go,google maps go,google maps go,google maps go,3.0,3.0,0.0,0.0
Travel & Navigasi,TripIt Pro,tripit pro,tripit pro,tripit pro,2.0,2.0,0.0,0.0
Travel & Navigasi,TripIt,tripit,tripit,tripit,1.0,1.0,0.0,0.0
Travel & Navigasi,Airbnb,airbnb,airbnb,airbnb,1.0,1.0,0.0,0.0
Travel & Navigasi,Hopper,hopper,hopper,hopper,1.0,1.0,0.0,0.0
Travel & Navigasi,Flighty,flighty,flighty,flighty,1.0,1.0,0.0,0.0
Travel & Navigasi,Maps.me,mapsme,mapsme,mapsme,1.0,1.0,0.0,0.0
Travel & Navigasi,Rome2Rio,romerio,romerio,romerio,1.0,1.0,0.0,0.0
Travel & Navigasi,Gaia GPS,gaia gps,gaia gps,gaia gps,2.0,2.0,0.0,0.0
Travel & Navigasi,Komoot,komoot,komoot,komoot,1.0,1.0,0.0,0.0
Travel & Navigasi,Ride with GPS,ride with gps,ride with gps,ride with gps,3.0,3.0,0.0,0.0
Travel & Navigasi,Trailforks,trailforks,trailforks,trailforks,1.0,1.0,0.0,0.0
Travel & Navigasi,FatMap,fatmap,fatmap,fatmap,1.0,1.0,0.0,0.0
Travel & Navigasi,OnTheSnow,onthesnow,onthesnow,onthesnow,1.0,1.0,0.0,0.0
Travel & Navigasi,Ski Tracks,ski tracks,ski tracks,ski tracks,2.0,2.0,0.0,0.0
Travel & Navigasi,Slopes,slopes,slopes,slopes,1.0,1.0,0.0,0.0
Travel & Navigasi,Mapillary,mapillary,mapillary,mapillary,1.0,1.0,0.0,0.0
Travel & Navigasi,OpenStreetMap,openstreetmap,openstreetmap,openstreetmap,1.0,1.0,0.0,0.0
Travel & Navigasi,OsmAnd,osmand,osmand,osmand,1.0,1.0,0.0,0.0
Travel & Navigasi,Organic Maps,organic maps,organic maps,organic maps,2.0,2.0,0.0,0.0
Travel & Navigasi,MAPS.ME,mapsme,mapsme,mapsme,1.0,1.0,0.0,0.0
Travel & Navigasi,Citymapper,citymapper,citymapper,citymapper,1.0,1.0,0.0,0.0
Travel & Navigasi,Moovit,moovit,moovit,moovit,1.0,1.0,0.0,0.0
Travel & Navigasi,Transit,transit,transit,transit,1.0,1.0,0.0,0.0
Travel & Navigasi,Offline Maps & Navigation,offline maps navigation,offline maps navigation,offline maps navigation,4.0,3.0,1.0,25.0
Travel & Navigasi,Sygic,sygic,sygic,sygic,1.0,1.0,0.0,0.0
Travel & Navigasi,TomTom GO,tomtom go,tomtom go,tomtom go,2.0,2.0,0.0,0.0
Travel & Navigasi,Navigon,navigon,navigon,navigon,1.0,1.0,0.0,0.0
Travel & Navigasi,CoPilot GPS,copilot gps,copilot gps,copilot gps,2.0,2.0,0.0,0.0
Travel & Navigasi,Polaris GPS,polaris gps,polaris gps,polaris gps,2.0,2.0,0.0,0.0
Travel & Navigasi,GPS Essentials,gps essentials,gps essentials,gps essentials,2.0,2.0,0.0,0.0
Travel & Navigasi,Locus Map,locus map,locus map,locus map,2.0,2.0,0.0,0.0
Travel & Navigasi,AlpineQuest,alpinequest,alpinequest,alpinequest,1.0,1.0,0.0,0.0
Travel & Navigasi,BackCountry Navigator,backcountry navigator,backcountry navigator,backcountry navigator,2.0,2.0,0.0,0.0
Travel & Navigasi,Topo Maps,topo maps,topo maps,topo maps,2.0,2.0,0.0,0.0
Travel & Navigasi,USGS Topo Maps,usgs topo maps,usgs topo maps,usgs topo maps,3.0,3.0,0.0,0.0
Travel & Navigasi,Canada Topo Maps,canada topo maps,canada topo maps,canada topo maps,3.0,3.0,0.0,0.0
Travel & Navigasi,NZ Topo Maps,nz topo maps,nz topo maps,nz topo maps,3.0,3.0,0.0,0.0
